tahun,bulan,kode_valuta,nama_valuta,nilai_impor
2013,"September","TWD","Dolar Taiwan",22
2013,"September","USD","Dolar Amerika Serikat",11794447
2013,"September","Lainnya","Valuta lainnya",1622503
2013,"September","Lainnya","Impor yang tidak dapat diklasifikasikan  1)",104538
2013,"September","Lainnya","Asuransi dan ongkos pengangkutan",801883
2013,"Oktober","AED","Dirham Uni Emirat Arab",0
2013,"Oktober","ATS","Schilling Austria",0
2013,"Oktober","AUD","Dolar Australia",26761
2013,"Oktober","BEF","Franc Belgia",0
2013,"Oktober","BND","Dolar Brunei",0
2013,"Oktober","CAD","Dolar Kanada",1183
2013,"Oktober","CHF","Franc Swiss",29551
2013,"Oktober","CNY","Yuan Renminbi China",20133
2013,"Oktober","DEM","Mark Jerman",0
2013,"Oktober","DKK","Krone Denmark",427
2013,"Oktober","EUR","Euro",531582
2013,"Oktober","FRF","Franc Perancis",0
2013,"Oktober","GBP","Poundsterling Inggris",30835
2013,"Oktober","HKD","Dolar Hong Kong",5493
2013,"Oktober","IDR","Rupiah Indonesia",391253
2013,"Oktober","ITL","Lira Italia",0
2013,"Oktober","JPY","Yen Jepang",558096
2013,"Oktober","KRW","Won Korea",2313
2013,"Oktober","MYR","Ringgit Malaysia",40157
2013,"Oktober","NLG","Gulden Belanda",0
2013,"Oktober","NOK","Krone Norwegia",6199
2013,"Oktober","NZD","Dolar Selandia Baru",217
2013,"Oktober","PHP","Peso Filipina",5
2013,"Oktober","QAR","Riyal Qatar",0
2013,"Oktober","SAR","Riyal Saudi Arabia",44
2013,"Oktober","SEK","Krone Swedia",5570
2013,"Oktober","SGD","Dolar Singapura",295317
2013,"Oktober","THB","Baht Thailand",37956
2013,"Oktober","TWD","Dolar Taiwan",21
2013,"Oktober","USD","Dolar Amerika Serikat",11803547
2013,"Oktober","Lainnya","Valuta lainnya",1892023
2013,"Oktober","Lainnya","Impor yang tidak dapat diklasifikasikan  1)",84158
2013,"Oktober","Lainnya","Asuransi dan ongkos pengangkutan",847660
2013,"November","AED","Dirham Uni Emirat Arab",0
2013,"November","ATS","Schilling Austria",0
2013,"November","AUD","Dolar Australia",38363
2013,"November","BEF","Franc Belgia",0
2013,"November","BND","Dolar Brunei",0
2013,"November","CAD","Dolar Kanada",3995
2013,"November","CHF","Franc Swiss",14894
2013,"November","CNY","Yuan Renminbi China",19949
2013,"November","DEM","Mark Jerman",0
2013,"November","DKK","Krone Denmark",247
2013,"November","EUR","Euro",544436
2013,"November","FRF","Franc Perancis",0
2013,"November","GBP","Poundsterling Inggris",24095
2013,"November","HKD","Dolar Hong Kong",6442
2013,"November","IDR","Rupiah Indonesia",410198
2013,"November","ITL","Lira Italia",0
2013,"November","JPY","Yen Jepang",484934
2013,"November","KRW","Won Korea",3332
2013,"November","MYR","Ringgit Malaysia",32013
2013,"November","NLG","Gulden Belanda",0
2013,"November","NOK","Krone Norwegia",5180
2013,"November","NZD","Dolar Selandia Baru",306
2013,"November","PHP","Peso Filipina",6
2013,"November","QAR","Riyal Qatar",0
2013,"November","SAR","Riyal Saudi Arabia",3
2013,"November","SEK","Krone Swedia",4491
2013,"November","SGD","Dolar Singapura",301697
2013,"November","THB","Baht Thailand",29433
2013,"November","TWD","Dolar Taiwan",8
2013,"November","USD","Dolar Amerika Serikat",11322753
2013,"November","Lainnya","Valuta lainnya",1714677
2013,"November","Lainnya","Impor yang tidak dapat diklasifikasikan  1)",93711
2013,"November","Lainnya","Asuransi dan ongkos pengangkutan",814707
2013,"Desember","AED","Dirham Uni Emirat Arab",0
2013,"Desember","ATS","Schilling Austria",0
2013,"Desember","AUD","Dolar Australia",49537
2013,"Desember","BEF","Franc Belgia",0
2013,"Desember","BND","Dolar Brunei",0
2013,"Desember","CAD","Dolar Kanada",7587
2013,"Desember","CHF","Franc Swiss",31689
2013,"Desember","CNY","Yuan Renminbi China",14558
2013,"Desember","DEM","Mark Jerman",0
2013,"Desember","DKK","Krone Denmark",59
2013,"Desember","EUR","Euro",518406
2013,"Desember","FRF","Franc Perancis",0
2013,"Desember","GBP","Poundsterling Inggris",37912
2013,"Desember","HKD","Dolar Hong Kong",6234
2013,"Desember","IDR","Rupiah Indonesia",305267
2013,"Desember","ITL","Lira Italia",0
2013,"Desember","JPY","Yen Jepang",530782
2013,"Desember","KRW","Won Korea",2849
2013,"Desember","MYR","Ringgit Malaysia",43015
2013,"Desember","NLG","Gulden Belanda",0
2013,"Desember","NOK","Krone Norwegia",3562
2013,"Desember","NZD","Dolar Selandia Baru",165
2013,"Desember","PHP","Peso Filipina",21
2013,"Desember","QAR","Riyal Qatar",0
2013,"Desember","SAR","Riyal Saudi Arabia",67
2013,"Desember","SEK","Krone Swedia",3900
2013,"Desember","SGD","Dolar Singapura",292406
2013,"Desember","THB","Baht Thailand",26852
2013,"Desember","TWD","Dolar Taiwan",52
2013,"Desember","USD","Dolar Amerika Serikat",11719697
2013,"Desember","Lainnya","Valuta lainnya",1702876
2013,"Desember","Lainnya","Impor yang tidak dapat diklasifikasikan  1)",98338
2013,"Desember","Lainnya","Asuransi dan ongkos pengangkutan",829355
